0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/usuario-admin.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/estudiantes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/profesores.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/cursos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/reportes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/fondo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/borrar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/modificar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:55 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery-3.4.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/usuario-admin.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/estudiantes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/profesores.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/cursos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/reportes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/fondo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/modificar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:56 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/borrar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:44:59 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:00 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:00 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:00 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:09 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:09 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 200 13724
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:09 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery-3.4.1.min.js HTTP/1.1" 200 88145
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:09 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery.dataTables.min.js HTTP/1.1" 200 84325
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:09 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/estudiantes.svg HTTP/1.1" 200 1234
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:09 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/usuario-admin.svg HTTP/1.1" 200 15522
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:09 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/profesores.svg HTTP/1.1" 200 1213
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:10 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/cursos.svg HTTP/1.1" 200 1260
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:10 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/reportes.svg HTTP/1.1" 200 2237
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:10 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/modificar.png HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:10 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/borrar.png HTTP/1.1" 200 599
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:45:10 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/fondo.png HTTP/1.1" 200 38526
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:06 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:06 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:06 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:07 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:07 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:07 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:07 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:08 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:10 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/alumnos.jsp HTTP/1.1" 200 28551
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:10 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/estilos.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery-3.4.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/usuario-admin.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/estudiantes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/profesores.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/cursos.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/reportes.svg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/fondo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/borrar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/Nov/2019:11:47:11 -0300] "GET /Alejandra_Barrachina_TP_Integrador1/iconos/modificar.png HTTP/1.1" 304 -
